# Generated high-coverage adjacent 4-pack patterns.
# Do not hand-edit unless you intend to freeze a modified grid.
# Format: PAIR id width height row group0 mask0 mask1
#         TRIPLE id width height row group0 mask0 mask1 mask2
# Masks are 0..15 (bit3=pos0 ... bit0=pos3). Width is always a multiple of 4.
#
# Placement:
#   pair_L  groups 0-1 on W=16 (left edge)
#   pair_M  groups 1-2 on W=16 (has empty neighbors)
#   pair_R  groups 2-3 on W=16 (right edge)
#   triple  groups 0-1-2 on W=12

TRIPLE t_5_1_1 12 3 1 0 5 1 1
TRIPLE t_5_1_2 12 3 1 0 5 1 2
TRIPLE t_5_1_3 12 3 1 0 5 1 3
TRIPLE t_5_1_4 12 3 1 0 5 1 4
TRIPLE t_5_1_5 12 3 1 0 5 1 5
TRIPLE t_5_1_6 12 3 1 0 5 1 6
TRIPLE t_5_1_7 12 3 1 0 5 1 7
TRIPLE t_5_1_8 12 3 1 0 5 1 8
TRIPLE t_5_1_9 12 3 1 0 5 1 9
TRIPLE t_5_1_10 12 3 1 0 5 1 10
TRIPLE t_5_1_11 12 3 1 0 5 1 11
TRIPLE t_5_1_12 12 3 1 0 5 1 12
TRIPLE t_5_1_13 12 3 1 0 5 1 13
TRIPLE t_5_1_14 12 3 1 0 5 1 14
TRIPLE t_5_1_15 12 3 1 0 5 1 15
TRIPLE t_5_2_0 12 3 1 0 5 2 0
TRIPLE t_5_2_1 12 3 1 0 5 2 1
TRIPLE t_5_2_2 12 3 1 0 5 2 2
TRIPLE t_5_2_3 12 3 1 0 5 2 3
TRIPLE t_5_2_4 12 3 1 0 5 2 4
TRIPLE t_5_2_5 12 3 1 0 5 2 5
TRIPLE t_5_2_6 12 3 1 0 5 2 6
TRIPLE t_5_2_7 12 3 1 0 5 2 7
TRIPLE t_5_2_8 12 3 1 0 5 2 8
TRIPLE t_5_2_9 12 3 1 0 5 2 9
TRIPLE t_5_2_10 12 3 1 0 5 2 10
TRIPLE t_5_2_11 12 3 1 0 5 2 11
TRIPLE t_5_2_12 12 3 1 0 5 2 12
TRIPLE t_5_2_13 12 3 1 0 5 2 13
TRIPLE t_5_2_14 12 3 1 0 5 2 14
TRIPLE t_5_2_15 12 3 1 0 5 2 15
TRIPLE t_5_3_0 12 3 1 0 5 3 0
TRIPLE t_5_3_1 12 3 1 0 5 3 1
TRIPLE t_5_3_2 12 3 1 0 5 3 2
TRIPLE t_5_3_3 12 3 1 0 5 3 3
TRIPLE t_5_3_4 12 3 1 0 5 3 4
TRIPLE t_5_3_5 12 3 1 0 5 3 5
TRIPLE t_5_3_6 12 3 1 0 5 3 6
TRIPLE t_5_3_7 12 3 1 0 5 3 7
TRIPLE t_5_3_8 12 3 1 0 5 3 8
TRIPLE t_5_3_9 12 3 1 0 5 3 9
TRIPLE t_5_3_10 12 3 1 0 5 3 10
TRIPLE t_5_3_11 12 3 1 0 5 3 11
TRIPLE t_5_3_12 12 3 1 0 5 3 12
TRIPLE t_5_3_13 12 3 1 0 5 3 13
TRIPLE t_5_3_14 12 3 1 0 5 3 14
TRIPLE t_5_3_15 12 3 1 0 5 3 15
TRIPLE t_5_4_0 12 3 1 0 5 4 0
TRIPLE t_5_4_1 12 3 1 0 5 4 1
TRIPLE t_5_4_2 12 3 1 0 5 4 2
TRIPLE t_5_4_3 12 3 1 0 5 4 3
TRIPLE t_5_4_4 12 3 1 0 5 4 4
TRIPLE t_5_4_5 12 3 1 0 5 4 5
TRIPLE t_5_4_6 12 3 1 0 5 4 6
TRIPLE t_5_4_7 12 3 1 0 5 4 7
TRIPLE t_5_4_8 12 3 1 0 5 4 8
TRIPLE t_5_4_9 12 3 1 0 5 4 9
TRIPLE t_5_4_10 12 3 1 0 5 4 10
TRIPLE t_5_4_11 12 3 1 0 5 4 11
TRIPLE t_5_4_12 12 3 1 0 5 4 12
TRIPLE t_5_4_13 12 3 1 0 5 4 13
TRIPLE t_5_4_14 12 3 1 0 5 4 14
TRIPLE t_5_4_15 12 3 1 0 5 4 15
TRIPLE t_5_5_0 12 3 1 0 5 5 0
TRIPLE t_5_5_1 12 3 1 0 5 5 1
TRIPLE t_5_5_2 12 3 1 0 5 5 2
TRIPLE t_5_5_3 12 3 1 0 5 5 3
TRIPLE t_5_5_4 12 3 1 0 5 5 4
TRIPLE t_5_5_5 12 3 1 0 5 5 5
TRIPLE t_5_5_6 12 3 1 0 5 5 6
TRIPLE t_5_5_7 12 3 1 0 5 5 7
TRIPLE t_5_5_8 12 3 1 0 5 5 8
TRIPLE t_5_5_9 12 3 1 0 5 5 9
TRIPLE t_5_5_10 12 3 1 0 5 5 10
TRIPLE t_5_5_11 12 3 1 0 5 5 11
TRIPLE t_5_5_12 12 3 1 0 5 5 12
TRIPLE t_5_5_13 12 3 1 0 5 5 13
TRIPLE t_5_5_14 12 3 1 0 5 5 14
TRIPLE t_5_5_15 12 3 1 0 5 5 15
TRIPLE t_5_6_0 12 3 1 0 5 6 0
TRIPLE t_5_6_1 12 3 1 0 5 6 1
TRIPLE t_5_6_2 12 3 1 0 5 6 2
TRIPLE t_5_6_3 12 3 1 0 5 6 3
TRIPLE t_5_6_4 12 3 1 0 5 6 4
TRIPLE t_5_6_5 12 3 1 0 5 6 5
TRIPLE t_5_6_6 12 3 1 0 5 6 6
TRIPLE t_5_6_7 12 3 1 0 5 6 7
TRIPLE t_5_6_8 12 3 1 0 5 6 8
TRIPLE t_5_6_9 12 3 1 0 5 6 9
TRIPLE t_5_6_10 12 3 1 0 5 6 10
TRIPLE t_5_6_11 12 3 1 0 5 6 11
TRIPLE t_5_6_12 12 3 1 0 5 6 12
TRIPLE t_5_6_13 12 3 1 0 5 6 13
TRIPLE t_5_6_14 12 3 1 0 5 6 14
TRIPLE t_5_6_15 12 3 1 0 5 6 15
TRIPLE t_5_7_0 12 3 1 0 5 7 0
TRIPLE t_5_7_1 12 3 1 0 5 7 1
TRIPLE t_5_7_2 12 3 1 0 5 7 2
TRIPLE t_5_7_3 12 3 1 0 5 7 3
TRIPLE t_5_7_4 12 3 1 0 5 7 4
TRIPLE t_5_7_5 12 3 1 0 5 7 5
TRIPLE t_5_7_6 12 3 1 0 5 7 6
TRIPLE t_5_7_7 12 3 1 0 5 7 7
TRIPLE t_5_7_8 12 3 1 0 5 7 8
TRIPLE t_5_7_9 12 3 1 0 5 7 9
TRIPLE t_5_7_10 12 3 1 0 5 7 10
TRIPLE t_5_7_11 12 3 1 0 5 7 11
TRIPLE t_5_7_12 12 3 1 0 5 7 12
TRIPLE t_5_7_13 12 3 1 0 5 7 13
TRIPLE t_5_7_14 12 3 1 0 5 7 14
TRIPLE t_5_7_15 12 3 1 0 5 7 15
TRIPLE t_5_8_0 12 3 1 0 5 8 0
TRIPLE t_5_8_1 12 3 1 0 5 8 1
TRIPLE t_5_8_2 12 3 1 0 5 8 2
TRIPLE t_5_8_3 12 3 1 0 5 8 3
TRIPLE t_5_8_4 12 3 1 0 5 8 4
TRIPLE t_5_8_5 12 3 1 0 5 8 5
TRIPLE t_5_8_6 12 3 1 0 5 8 6
TRIPLE t_5_8_7 12 3 1 0 5 8 7
TRIPLE t_5_8_8 12 3 1 0 5 8 8
TRIPLE t_5_8_9 12 3 1 0 5 8 9
TRIPLE t_5_8_10 12 3 1 0 5 8 10
TRIPLE t_5_8_11 12 3 1 0 5 8 11
TRIPLE t_5_8_12 12 3 1 0 5 8 12
TRIPLE t_5_8_13 12 3 1 0 5 8 13
TRIPLE t_5_8_14 12 3 1 0 5 8 14
TRIPLE t_5_8_15 12 3 1 0 5 8 15
TRIPLE t_5_9_0 12 3 1 0 5 9 0
TRIPLE t_5_9_1 12 3 1 0 5 9 1
TRIPLE t_5_9_2 12 3 1 0 5 9 2
TRIPLE t_5_9_3 12 3 1 0 5 9 3
TRIPLE t_5_9_4 12 3 1 0 5 9 4
TRIPLE t_5_9_5 12 3 1 0 5 9 5
TRIPLE t_5_9_6 12 3 1 0 5 9 6
TRIPLE t_5_9_7 12 3 1 0 5 9 7
TRIPLE t_5_9_8 12 3 1 0 5 9 8
TRIPLE t_5_9_9 12 3 1 0 5 9 9
TRIPLE t_5_9_10 12 3 1 0 5 9 10
TRIPLE t_5_9_11 12 3 1 0 5 9 11
TRIPLE t_5_9_12 12 3 1 0 5 9 12
TRIPLE t_5_9_13 12 3 1 0 5 9 13
TRIPLE t_5_9_14 12 3 1 0 5 9 14
TRIPLE t_5_9_15 12 3 1 0 5 9 15
TRIPLE t_5_10_0 12 3 1 0 5 10 0
TRIPLE t_5_10_1 12 3 1 0 5 10 1
TRIPLE t_5_10_2 12 3 1 0 5 10 2
TRIPLE t_5_10_3 12 3 1 0 5 10 3
TRIPLE t_5_10_4 12 3 1 0 5 10 4
TRIPLE t_5_10_5 12 3 1 0 5 10 5
TRIPLE t_5_10_6 12 3 1 0 5 10 6
TRIPLE t_5_10_7 12 3 1 0 5 10 7
TRIPLE t_5_10_8 12 3 1 0 5 10 8
TRIPLE t_5_10_9 12 3 1 0 5 10 9
TRIPLE t_5_10_10 12 3 1 0 5 10 10
TRIPLE t_5_10_11 12 3 1 0 5 10 11
TRIPLE t_5_10_12 12 3 1 0 5 10 12
TRIPLE t_5_10_13 12 3 1 0 5 10 13
TRIPLE t_5_10_14 12 3 1 0 5 10 14
TRIPLE t_5_10_15 12 3 1 0 5 10 15
TRIPLE t_5_11_0 12 3 1 0 5 11 0
TRIPLE t_5_11_1 12 3 1 0 5 11 1
TRIPLE t_5_11_2 12 3 1 0 5 11 2
TRIPLE t_5_11_3 12 3 1 0 5 11 3
TRIPLE t_5_11_4 12 3 1 0 5 11 4
TRIPLE t_5_11_5 12 3 1 0 5 11 5
TRIPLE t_5_11_6 12 3 1 0 5 11 6
TRIPLE t_5_11_7 12 3 1 0 5 11 7
TRIPLE t_5_11_8 12 3 1 0 5 11 8
TRIPLE t_5_11_9 12 3 1 0 5 11 9
TRIPLE t_5_11_10 12 3 1 0 5 11 10
TRIPLE t_5_11_11 12 3 1 0 5 11 11
TRIPLE t_5_11_12 12 3 1 0 5 11 12
TRIPLE t_5_11_13 12 3 1 0 5 11 13
TRIPLE t_5_11_14 12 3 1 0 5 11 14
TRIPLE t_5_11_15 12 3 1 0 5 11 15
TRIPLE t_5_12_0 12 3 1 0 5 12 0
TRIPLE t_5_12_1 12 3 1 0 5 12 1
TRIPLE t_5_12_2 12 3 1 0 5 12 2
TRIPLE t_5_12_3 12 3 1 0 5 12 3
TRIPLE t_5_12_4 12 3 1 0 5 12 4
TRIPLE t_5_12_5 12 3 1 0 5 12 5
TRIPLE t_5_12_6 12 3 1 0 5 12 6
TRIPLE t_5_12_7 12 3 1 0 5 12 7
TRIPLE t_5_12_8 12 3 1 0 5 12 8
TRIPLE t_5_12_9 12 3 1 0 5 12 9
TRIPLE t_5_12_10 12 3 1 0 5 12 10
TRIPLE t_5_12_11 12 3 1 0 5 12 11
TRIPLE t_5_12_12 12 3 1 0 5 12 12
TRIPLE t_5_12_13 12 3 1 0 5 12 13
TRIPLE t_5_12_14 12 3 1 0 5 12 14
TRIPLE t_5_12_15 12 3 1 0 5 12 15
TRIPLE t_5_13_0 12 3 1 0 5 13 0
TRIPLE t_5_13_1 12 3 1 0 5 13 1
TRIPLE t_5_13_2 12 3 1 0 5 13 2
TRIPLE t_5_13_3 12 3 1 0 5 13 3
TRIPLE t_5_13_4 12 3 1 0 5 13 4
TRIPLE t_5_13_5 12 3 1 0 5 13 5
TRIPLE t_5_13_6 12 3 1 0 5 13 6
TRIPLE t_5_13_7 12 3 1 0 5 13 7
TRIPLE t_5_13_8 12 3 1 0 5 13 8
TRIPLE t_5_13_9 12 3 1 0 5 13 9
TRIPLE t_5_13_10 12 3 1 0 5 13 10
TRIPLE t_5_13_11 12 3 1 0 5 13 11
TRIPLE t_5_13_12 12 3 1 0 5 13 12
TRIPLE t_5_13_13 12 3 1 0 5 13 13
TRIPLE t_5_13_14 12 3 1 0 5 13 14
TRIPLE t_5_13_15 12 3 1 0 5 13 15
TRIPLE t_5_14_0 12 3 1 0 5 14 0
TRIPLE t_5_14_1 12 3 1 0 5 14 1
TRIPLE t_5_14_2 12 3 1 0 5 14 2
TRIPLE t_5_14_3 12 3 1 0 5 14 3
TRIPLE t_5_14_4 12 3 1 0 5 14 4
TRIPLE t_5_14_5 12 3 1 0 5 14 5
TRIPLE t_5_14_6 12 3 1 0 5 14 6
TRIPLE t_5_14_7 12 3 1 0 5 14 7
TRIPLE t_5_14_8 12 3 1 0 5 14 8
TRIPLE t_5_14_9 12 3 1 0 5 14 9
TRIPLE t_5_14_10 12 3 1 0 5 14 10
TRIPLE t_5_14_11 12 3 1 0 5 14 11
TRIPLE t_5_14_12 12 3 1 0 5 14 12
TRIPLE t_5_14_13 12 3 1 0 5 14 13
TRIPLE t_5_14_14 12 3 1 0 5 14 14
TRIPLE t_5_14_15 12 3 1 0 5 14 15
TRIPLE t_5_15_0 12 3 1 0 5 15 0
TRIPLE t_5_15_1 12 3 1 0 5 15 1
TRIPLE t_5_15_2 12 3 1 0 5 15 2
TRIPLE t_5_15_3 12 3 1 0 5 15 3
TRIPLE t_5_15_4 12 3 1 0 5 15 4
TRIPLE t_5_15_5 12 3 1 0 5 15 5
TRIPLE t_5_15_6 12 3 1 0 5 15 6
TRIPLE t_5_15_7 12 3 1 0 5 15 7
TRIPLE t_5_15_8 12 3 1 0 5 15 8
TRIPLE t_5_15_9 12 3 1 0 5 15 9
TRIPLE t_5_15_10 12 3 1 0 5 15 10
TRIPLE t_5_15_11 12 3 1 0 5 15 11
TRIPLE t_5_15_12 12 3 1 0 5 15 12
TRIPLE t_5_15_13 12 3 1 0 5 15 13
TRIPLE t_5_15_14 12 3 1 0 5 15 14
TRIPLE t_5_15_15 12 3 1 0 5 15 15
TRIPLE t_6_0_0 12 3 1 0 6 0 0
TRIPLE t_6_0_1 12 3 1 0 6 0 1
TRIPLE t_6_0_2 12 3 1 0 6 0 2
TRIPLE t_6_0_3 12 3 1 0 6 0 3
TRIPLE t_6_0_4 12 3 1 0 6 0 4
TRIPLE t_6_0_5 12 3 1 0 6 0 5
TRIPLE t_6_0_6 12 3 1 0 6 0 6
TRIPLE t_6_0_7 12 3 1 0 6 0 7
TRIPLE t_6_0_8 12 3 1 0 6 0 8
TRIPLE t_6_0_9 12 3 1 0 6 0 9
TRIPLE t_6_0_10 12 3 1 0 6 0 10
TRIPLE t_6_0_11 12 3 1 0 6 0 11
TRIPLE t_6_0_12 12 3 1 0 6 0 12
TRIPLE t_6_0_13 12 3 1 0 6 0 13
TRIPLE t_6_0_14 12 3 1 0 6 0 14
TRIPLE t_6_0_15 12 3 1 0 6 0 15
TRIPLE t_6_1_0 12 3 1 0 6 1 0
TRIPLE t_6_1_1 12 3 1 0 6 1 1
TRIPLE t_6_1_2 12 3 1 0 6 1 2
TRIPLE t_6_1_3 12 3 1 0 6 1 3
TRIPLE t_6_1_4 12 3 1 0 6 1 4
TRIPLE t_6_1_5 12 3 1 0 6 1 5
TRIPLE t_6_1_6 12 3 1 0 6 1 6
TRIPLE t_6_1_7 12 3 1 0 6 1 7
TRIPLE t_6_1_8 12 3 1 0 6 1 8
TRIPLE t_6_1_9 12 3 1 0 6 1 9
TRIPLE t_6_1_10 12 3 1 0 6 1 10
TRIPLE t_6_1_11 12 3 1 0 6 1 11
TRIPLE t_6_1_12 12 3 1 0 6 1 12
TRIPLE t_6_1_13 12 3 1 0 6 1 13
TRIPLE t_6_1_14 12 3 1 0 6 1 14
TRIPLE t_6_1_15 12 3 1 0 6 1 15
TRIPLE t_6_2_0 12 3 1 0 6 2 0
TRIPLE t_6_2_1 12 3 1 0 6 2 1
TRIPLE t_6_2_2 12 3 1 0 6 2 2
TRIPLE t_6_2_3 12 3 1 0 6 2 3
TRIPLE t_6_2_4 12 3 1 0 6 2 4
TRIPLE t_6_2_5 12 3 1 0 6 2 5
TRIPLE t_6_2_6 12 3 1 0 6 2 6
TRIPLE t_6_2_7 12 3 1 0 6 2 7
TRIPLE t_6_2_8 12 3 1 0 6 2 8
TRIPLE t_6_2_9 12 3 1 0 6 2 9
TRIPLE t_6_2_10 12 3 1 0 6 2 10
TRIPLE t_6_2_11 12 3 1 0 6 2 11
TRIPLE t_6_2_12 12 3 1 0 6 2 12
TRIPLE t_6_2_13 12 3 1 0 6 2 13
TRIPLE t_6_2_14 12 3 1 0 6 2 14
TRIPLE t_6_2_15 12 3 1 0 6 2 15
TRIPLE t_6_3_0 12 3 1 0 6 3 0
TRIPLE t_6_3_1 12 3 1 0 6 3 1
TRIPLE t_6_3_2 12 3 1 0 6 3 2
TRIPLE t_6_3_3 12 3 1 0 6 3 3
TRIPLE t_6_3_4 12 3 1 0 6 3 4
TRIPLE t_6_3_5 12 3 1 0 6 3 5
TRIPLE t_6_3_6 12 3 1 0 6 3 6
TRIPLE t_6_3_7 12 3 1 0 6 3 7
TRIPLE t_6_3_8 12 3 1 0 6 3 8
TRIPLE t_6_3_9 12 3 1 0 6 3 9
TRIPLE t_6_3_10 12 3 1 0 6 3 10
TRIPLE t_6_3_11 12 3 1 0 6 3 11
TRIPLE t_6_3_12 12 3 1 0 6 3 12
TRIPLE t_6_3_13 12 3 1 0 6 3 13
TRIPLE t_6_3_14 12 3 1 0 6 3 14
TRIPLE t_6_3_15 12 3 1 0 6 3 15
TRIPLE t_6_4_0 12 3 1 0 6 4 0
TRIPLE t_6_4_1 12 3 1 0 6 4 1
TRIPLE t_6_4_2 12 3 1 0 6 4 2
TRIPLE t_6_4_3 12 3 1 0 6 4 3
TRIPLE t_6_4_4 12 3 1 0 6 4 4
TRIPLE t_6_4_5 12 3 1 0 6 4 5
TRIPLE t_6_4_6 12 3 1 0 6 4 6
TRIPLE t_6_4_7 12 3 1 0 6 4 7
TRIPLE t_6_4_8 12 3 1 0 6 4 8
TRIPLE t_6_4_9 12 3 1 0 6 4 9
TRIPLE t_6_4_10 12 3 1 0 6 4 10
TRIPLE t_6_4_11 12 3 1 0 6 4 11
TRIPLE t_6_4_12 12 3 1 0 6 4 12
TRIPLE t_6_4_13 12 3 1 0 6 4 13
TRIPLE t_6_4_14 12 3 1 0 6 4 14
TRIPLE t_6_4_15 12 3 1 0 6 4 15
TRIPLE t_6_5_0 12 3 1 0 6 5 0
TRIPLE t_6_5_1 12 3 1 0 6 5 1
TRIPLE t_6_5_2 12 3 1 0 6 5 2
TRIPLE t_6_5_3 12 3 1 0 6 5 3
TRIPLE t_6_5_4 12 3 1 0 6 5 4
TRIPLE t_6_5_5 12 3 1 0 6 5 5
TRIPLE t_6_5_6 12 3 1 0 6 5 6
TRIPLE t_6_5_7 12 3 1 0 6 5 7
TRIPLE t_6_5_8 12 3 1 0 6 5 8
TRIPLE t_6_5_9 12 3 1 0 6 5 9
TRIPLE t_6_5_10 12 3 1 0 6 5 10
TRIPLE t_6_5_11 12 3 1 0 6 5 11
TRIPLE t_6_5_12 12 3 1 0 6 5 12
TRIPLE t_6_5_13 12 3 1 0 6 5 13
TRIPLE t_6_5_14 12 3 1 0 6 5 14
TRIPLE t_6_5_15 12 3 1 0 6 5 15
TRIPLE t_6_6_0 12 3 1 0 6 6 0
TRIPLE t_6_6_1 12 3 1 0 6 6 1
TRIPLE t_6_6_2 12 3 1 0 6 6 2
TRIPLE t_6_6_3 12 3 1 0 6 6 3
TRIPLE t_6_6_4 12 3 1 0 6 6 4
TRIPLE t_6_6_5 12 3 1 0 6 6 5
TRIPLE t_6_6_6 12 3 1 0 6 6 6
TRIPLE t_6_6_7 12 3 1 0 6 6 7
TRIPLE t_6_6_8 12 3 1 0 6 6 8
TRIPLE t_6_6_9 12 3 1 0 6 6 9
TRIPLE t_6_6_10 12 3 1 0 6 6 10
TRIPLE t_6_6_11 12 3 1 0 6 6 11
TRIPLE t_6_6_12 12 3 1 0 6 6 12
TRIPLE t_6_6_13 12 3 1 0 6 6 13
TRIPLE t_6_6_14 12 3 1 0 6 6 14
TRIPLE t_6_6_15 12 3 1 0 6 6 15
TRIPLE t_6_7_0 12 3 1 0 6 7 0
TRIPLE t_6_7_1 12 3 1 0 6 7 1
TRIPLE t_6_7_2 12 3 1 0 6 7 2
TRIPLE t_6_7_3 12 3 1 0 6 7 3
TRIPLE t_6_7_4 12 3 1 0 6 7 4
TRIPLE t_6_7_5 12 3 1 0 6 7 5
TRIPLE t_6_7_6 12 3 1 0 6 7 6
TRIPLE t_6_7_7 12 3 1 0 6 7 7
TRIPLE t_6_7_8 12 3 1 0 6 7 8
TRIPLE t_6_7_9 12 3 1 0 6 7 9
TRIPLE t_6_7_10 12 3 1 0 6 7 10
TRIPLE t_6_7_11 12 3 1 0 6 7 11
TRIPLE t_6_7_12 12 3 1 0 6 7 12
TRIPLE t_6_7_13 12 3 1 0 6 7 13
TRIPLE t_6_7_14 12 3 1 0 6 7 14
TRIPLE t_6_7_15 12 3 1 0 6 7 15
TRIPLE t_6_8_0 12 3 1 0 6 8 0
TRIPLE t_6_8_1 12 3 1 0 6 8 1
TRIPLE t_6_8_2 12 3 1 0 6 8 2
TRIPLE t_6_8_3 12 3 1 0 6 8 3
TRIPLE t_6_8_4 12 3 1 0 6 8 4
TRIPLE t_6_8_5 12 3 1 0 6 8 5
TRIPLE t_6_8_6 12 3 1 0 6 8 6
TRIPLE t_6_8_7 12 3 1 0 6 8 7
TRIPLE t_6_8_8 12 3 1 0 6 8 8
TRIPLE t_6_8_9 12 3 1 0 6 8 9
TRIPLE t_6_8_10 12 3 1 0 6 8 10
TRIPLE t_6_8_11 12 3 1 0 6 8 11
TRIPLE t_6_8_12 12 3 1 0 6 8 12
TRIPLE t_6_8_13 12 3 1 0 6 8 13
TRIPLE t_6_8_14 12 3 1 0 6 8 14
TRIPLE t_6_8_15 12 3 1 0 6 8 15
TRIPLE t_6_9_0 12 3 1 0 6 9 0
TRIPLE t_6_9_1 12 3 1 0 6 9 1
TRIPLE t_6_9_2 12 3 1 0 6 9 2
TRIPLE t_6_9_3 12 3 1 0 6 9 3
TRIPLE t_6_9_4 12 3 1 0 6 9 4
TRIPLE t_6_9_5 12 3 1 0 6 9 5
TRIPLE t_6_9_6 12 3 1 0 6 9 6
TRIPLE t_6_9_7 12 3 1 0 6 9 7
TRIPLE t_6_9_8 12 3 1 0 6 9 8
TRIPLE t_6_9_9 12 3 1 0 6 9 9
TRIPLE t_6_9_10 12 3 1 0 6 9 10
TRIPLE t_6_9_11 12 3 1 0 6 9 11
TRIPLE t_6_9_12 12 3 1 0 6 9 12
TRIPLE t_6_9_13 12 3 1 0 6 9 13
TRIPLE t_6_9_14 12 3 1 0 6 9 14
TRIPLE t_6_9_15 12 3 1 0 6 9 15
TRIPLE t_6_10_0 12 3 1 0 6 10 0
TRIPLE t_6_10_1 12 3 1 0 6 10 1
TRIPLE t_6_10_2 12 3 1 0 6 10 2
TRIPLE t_6_10_3 12 3 1 0 6 10 3
TRIPLE t_6_10_4 12 3 1 0 6 10 4
TRIPLE t_6_10_5 12 3 1 0 6 10 5
TRIPLE t_6_10_6 12 3 1 0 6 10 6
TRIPLE t_6_10_7 12 3 1 0 6 10 7
TRIPLE t_6_10_8 12 3 1 0 6 10 8
TRIPLE t_6_10_9 12 3 1 0 6 10 9
TRIPLE t_6_10_10 12 3 1 0 6 10 10
TRIPLE t_6_10_11 12 3 1 0 6 10 11
TRIPLE t_6_10_12 12 3 1 0 6 10 12
TRIPLE t_6_10_13 12 3 1 0 6 10 13
TRIPLE t_6_10_14 12 3 1 0 6 10 14
TRIPLE t_6_10_15 12 3 1 0 6 10 15
TRIPLE t_6_11_0 12 3 1 0 6 11 0
TRIPLE t_6_11_1 12 3 1 0 6 11 1
TRIPLE t_6_11_2 12 3 1 0 6 11 2
TRIPLE t_6_11_3 12 3 1 0 6 11 3
TRIPLE t_6_11_4 12 3 1 0 6 11 4
TRIPLE t_6_11_5 12 3 1 0 6 11 5
TRIPLE t_6_11_6 12 3 1 0 6 11 6
TRIPLE t_6_11_7 12 3 1 0 6 11 7
TRIPLE t_6_11_8 12 3 1 0 6 11 8
TRIPLE t_6_11_9 12 3 1 0 6 11 9
TRIPLE t_6_11_10 12 3 1 0 6 11 10
TRIPLE t_6_11_11 12 3 1 0 6 11 11
TRIPLE t_6_11_12 12 3 1 0 6 11 12
TRIPLE t_6_11_13 12 3 1 0 6 11 13
TRIPLE t_6_11_14 12 3 1 0 6 11 14
TRIPLE t_6_11_15 12 3 1 0 6 11 15
TRIPLE t_6_12_0 12 3 1 0 6 12 0
TRIPLE t_6_12_1 12 3 1 0 6 12 1
TRIPLE t_6_12_2 12 3 1 0 6 12 2
TRIPLE t_6_12_3 12 3 1 0 6 12 3
TRIPLE t_6_12_4 12 3 1 0 6 12 4
TRIPLE t_6_12_5 12 3 1 0 6 12 5
TRIPLE t_6_12_6 12 3 1 0 6 12 6
TRIPLE t_6_12_7 12 3 1 0 6 12 7
TRIPLE t_6_12_8 12 3 1 0 6 12 8
TRIPLE t_6_12_9 12 3 1 0 6 12 9
TRIPLE t_6_12_10 12 3 1 0 6 12 10
TRIPLE t_6_12_11 12 3 1 0 6 12 11
TRIPLE t_6_12_12 12 3 1 0 6 12 12
TRIPLE t_6_12_13 12 3 1 0 6 12 13
TRIPLE t_6_12_14 12 3 1 0 6 12 14
TRIPLE t_6_12_15 12 3 1 0 6 12 15
TRIPLE t_6_13_0 12 3 1 0 6 13 0
TRIPLE t_6_13_1 12 3 1 0 6 13 1
TRIPLE t_6_13_2 12 3 1 0 6 13 2
TRIPLE t_6_13_3 12 3 1 0 6 13 3
TRIPLE t_6_13_4 12 3 1 0 6 13 4
TRIPLE t_6_13_5 12 3 1 0 6 13 5
TRIPLE t_6_13_6 12 3 1 0 6 13 6
TRIPLE t_6_13_7 12 3 1 0 6 13 7
TRIPLE t_6_13_8 12 3 1 0 6 13 8
TRIPLE t_6_13_9 12 3 1 0 6 13 9
TRIPLE t_6_13_10 12 3 1 0 6 13 10
TRIPLE t_6_13_11 12 3 1 0 6 13 11
TRIPLE t_6_13_12 12 3 1 0 6 13 12
TRIPLE t_6_13_13 12 3 1 0 6 13 13
TRIPLE t_6_13_14 12 3 1 0 6 13 14
TRIPLE t_6_13_15 12 3 1 0 6 13 15
TRIPLE t_6_14_0 12 3 1 0 6 14 0
TRIPLE t_6_14_1 12 3 1 0 6 14 1
TRIPLE t_6_14_2 12 3 1 0 6 14 2
TRIPLE t_6_14_3 12 3 1 0 6 14 3
TRIPLE t_6_14_4 12 3 1 0 6 14 4
TRIPLE t_6_14_5 12 3 1 0 6 14 5
TRIPLE t_6_14_6 12 3 1 0 6 14 6
TRIPLE t_6_14_7 12 3 1 0 6 14 7
TRIPLE t_6_14_8 12 3 1 0 6 14 8
TRIPLE t_6_14_9 12 3 1 0 6 14 9
TRIPLE t_6_14_10 12 3 1 0 6 14 10
TRIPLE t_6_14_11 12 3 1 0 6 14 11
TRIPLE t_6_14_12 12 3 1 0 6 14 12
TRIPLE t_6_14_13 12 3 1 0 6 14 13
TRIPLE t_6_14_14 12 3 1 0 6 14 14
TRIPLE t_6_14_15 12 3 1 0 6 14 15
TRIPLE t_6_15_0 12 3 1 0 6 15 0
TRIPLE t_6_15_1 12 3 1 0 6 15 1
TRIPLE t_6_15_2 12 3 1 0 6 15 2
TRIPLE t_6_15_3 12 3 1 0 6 15 3
TRIPLE t_6_15_4 12 3 1 0 6 15 4
TRIPLE t_6_15_5 12 3 1 0 6 15 5
TRIPLE t_6_15_6 12 3 1 0 6 15 6
TRIPLE t_6_15_7 12 3 1 0 6 15 7
TRIPLE t_6_15_8 12 3 1 0 6 15 8
TRIPLE t_6_15_9 12 3 1 0 6 15 9
TRIPLE t_6_15_10 12 3 1 0 6 15 10
TRIPLE t_6_15_11 12 3 1 0 6 15 11
